학교명,학교급구분,소재지도로명주소,위도,경도,Region_Name
태릉중학교,중학교,서울특별시 중랑구 공릉로2길 60-25 (묵동),37.6122945,127.0826001,중랑구
양천중학교,중학교,서울특별시 양천구 지양로7길 32 (신월동.양천중학교),37.51970729,126.8309782,양천구
성보중학교,중학교,서울특별시 관악구 남부순환로156길 39 . 성보중학교 (신림동.성보중학교),37.48023773,126.9216367,관악구
백석중학교,중학교,서울특별시 강서구 등촌로51나길 35 (등촌동.백석중학교),37.54816836,126.8592011,강서구
상현중학교,중학교,서울특별시 동작구 사당로2길 2-19 (상도동),37.49398955,126.9611357,동작구
성암여자중학교,중학교,서울특별시 강북구 도봉로29길 52 (미아동. 성암여자중학교),37.62077743,127.0245275,강북구
용강중학교,중학교,서울특별시 용산구 이촌로65가길 91 (이촌동),37.52100291,126.9762125,용산구
당곡중학교,중학교,서울특별시 관악구 봉천로13길 101 . 당곡중학교 (봉천동),37.49205829,126.9329834,관악구
정원여자중학교,중학교,서울특별시 서대문구 연희로37안길 51 . 정원여자중학교 (홍은동),37.58547402,126.9334347,서대문구
월촌중학교,중학교,서울특별시 양천구 목동서로 31 (목동.서울월촌중학교),37.53745961,126.8830333,양천구
동일중학교,중학교,서울특별시 금천구 탑골로10길 45 (시흥동),37.45222986,126.9171196,금천구
면목중학교,중학교,서울특별시 중랑구 용마산로70길 37 . 면목중학교 (면목동),37.58290451,127.0959844,중랑구
양진중학교,중학교,서울특별시 광진구 워커힐로 32 . 양진중학교,37.54504902,127.0983485,광진구
신창중학교,중학교,서울특별시 노원구 월계로45길 92 (월계동.신창중학교),37.62832255,127.0479477,노원구
풍납중학교,중학교,서울특별시 송파구 올림픽로43길 20 (풍납동),37.52536544,127.11644,송파구
일신여자중학교,중학교,서울특별시 송파구 송파대로38길 8 (송파동.일신여자중학교),37.50177714,127.1134261,송파구
천일중학교,중학교,서울특별시 강동구 천중로 57 .천일중학교(천호동),37.5457201,127.1278126,강동구
창덕여자중학교,중학교,서울특별시 중구 정동길 22 . 창덕여자중학교 (정동),37.56596376,126.9700488,중구
성원중학교,중학교,서울특별시 성동구 성덕정9가길 13 (성수동2가. 성원중학교),37.53918773,127.0520959,성동구
목일중학교,중학교,서울특별시 양천구 목동동로8길 70 (신정동.목일중학교),37.5133313,126.874308,양천구
성일중학교,중학교,서울특별시 동대문구 왕산로23길 55 (제기동),37.5812877,127.0338291,동대문구
대치중학교,중학교,서울특별시 강남구 남부순환로378길 39 (도곡동.대치중학교),37.48415651,127.0477186,강남구
세곡중학교,중학교,서울특별시 강남구 자곡로 81 (자곡동. 세곡중학교),37.47186015,127.092308,강남구
대방중학교,중학교,서울특별시 동작구 여의대방로10길 24 (신대방동. 대방중학교),37.49517589,126.913764,동작구
화곡중학교,중학교,서울특별시 강서구 강서로45길 70 (내발산동.화곡중학교),37.54821493,126.8331841,강서구
온곡중학교,중학교,서울특별시 노원구 노원로 492 (상계동. 온곡중학교),37.66010516,127.0646186,노원구
선린중학교,중학교,서울특별시 용산구 원효로97길 33-4 (청파동3가),37.54248273,126.965997,용산구
동성중학교,중학교,서울특별시 종로구 대학로 156 동성중학교 (혜화동 90-7),37.58565666,127.0025638,종로구
인창중학교,중학교,서울특별시 서대문구 경기대로 65 . 인창중학교 (충정로2가. 인창중·고등학교),37.5652255,126.964199,서대문구
고려대학교사범대학부속중학교,중학교,서울특별시 성북구 정릉로 161 (정릉동.고려대학교사범대학부속중학교),37.61038457,127.0010353,성북구
청량중학교,중학교,서울특별시 동대문구 왕산로 301 (청량리동),37.58772145,127.0513845,동대문구
대청중학교,중학교,서울특별시 강남구 양재천로 321 (대치동. 대청중학교),37.49016889,127.0585662,강남구
풍성중학교,중학교,서울특별시 송파구 강동대로2길 27 (풍납동. 풍성중학교),37.52538879,127.1124239,송파구
영락중학교,중학교,서울특별시 은평구 백련산로 134-6 . 영락중학교 (응암동. 영락중학교),37.59667624,126.9251334,은평구
노일중학교,중학교,서울특별시 노원구 동일로231길 24 . 노일중학교 (상계동),37.67307458,127.0538233,노원구
명일중학교,중학교,서울특별시 강동구 양재대로156길 57 (고덕동.명일중학교),37.55692932,127.1479662,강동구
여의도중학교,중학교,서울특별시 영등포구 국제금융로7길 46 . 여의도중학교 (여의도동),37.52376137,126.935447,영등포구
수락중학교,중학교,서울특별시 노원구 동일로 1729 . 수락중학교 (상계동),37.68295785,127.0545923,노원구
가재울중학교,중학교,서울특별시 서대문구 수색로 100-75 (북가좌동. 가재울중학교),37.57539248,126.909845,서대문구
서울여자중학교,중학교,서울특별시 마포구 백범로25길 34 . 서울여자중학교 (염리동),37.54868959,126.9483608,마포구
선정중학교,중학교,서울특별시 은평구 서오릉로20길 19 . 선정중학교 (갈현동),37.61844136,126.9086516,은평구
신방학중학교,중학교,서울특별시 도봉구 시루봉로 156 . 신방학중학교 (방학동),37.66400024,127.0294143,도봉구
남대문중학교,중학교,서울특별시 성북구 한천로 660-30 (장위동. 남대문중학교),37.61839715,127.0556556,성북구
경수중학교,중학교,서울특별시 성동구 뚝섬로13길 14 (성수동2가),37.53925228,127.058591,성동구
광남중학교,중학교,서울특별시 광진구 아차산로70길 17-62 . 광남중학교 (광장동),37.54028988,127.1016205,광진구
중동중학교,중학교,서울특별시 강남구 일원로8길 37 중동중학교,37.48880119,127.0781671,강남구
마곡중학교,중학교,서울특별시 강서구 마곡중앙5로 58 (마곡동),37.56790712,126.8213881,강서구
광성중학교,중학교,서울특별시 마포구 신수로8길 20 (신수동.광성중고등학교),37.54846912,126.9368808,마포구
서연중학교,중학교,서울특별시 서대문구 연희로11마길 9-6 (연희동),37.56810892,126.9276344,서대문구
강명중학교,중학교,서울특별시 강동구 상일로12길 56 (강일동. 강명중학교),37.5554045,127.1750136,강동구
봉림중학교,중학교,서울특별시 관악구 장군봉길 72 (봉천동),37.48019587,126.9384751,관악구
동대문중학교,중학교,서울특별시 동대문구 사가정로 59 . 동대문중학교 (전농동),37.5744331,127.0520786,동대문구
창동중학교,중학교,서울특별시 도봉구 방학로 32 창동중학교(방학동),37.66276724,127.0496351,도봉구
오남중학교,중학교,서울특별시 구로구 오리로9길 25 (오류동),37.48725635,126.8365851,구로구
공항중학교,중학교,서울특별시 강서구 방화대로 241 (공항동.공항중학교),37.56261595,126.8153399,강서구
노원중학교,중학교,서울특별시 노원구 동일로213길 26 (상계동.노원중학교),37.64905106,127.0598021,노원구
숭의여자중학교,중학교,서울특별시 동작구 여의대방로36길 79 . 숭의여자중학교 (대방동),37.50830168,126.9289229,동작구
대신중학교,중학교,서울특별시 종로구 사직로 9 (행촌동),37.57310947,126.9617529,종로구
한울중학교,중학교,서울특별시 금천구 독산로50길 60 한울중학교,37.46219599,126.9067262,금천구
영남중학교,중학교,서울특별시 영등포구 대림로31나길 17 . 영남중학교 (대림동),37.49753079,126.8959796,영등포구
영훈국제중학교,중학교,서울특별시 강북구 도봉로13가길 19 (미아동),37.61437718,127.0276039,강북구
둔촌중학교,중학교,서울특별시 강동구 진황도로61길 25-30 (둔촌동),37.53033765,127.1462064,강동구
신반포중학교,중학교,서울특별시 서초구 신반포로19길 26 . 신반포중학교 (반포동.신반포중학교),37.50570628,126.9961146,서초구
백운중학교,중학교,서울특별시 도봉구 도봉로129길 50 (쌍문동),37.65607544,127.0359041,도봉구
녹천중학교,중학교,서울특별시 노원구 월계로 376 (월계동. 녹천중학교),37.63126959,127.0622895,노원구
도봉중학교,중학교,서울특별시 도봉구 마들로 671 (도봉동.도봉중학교),37.6704519,127.045668,도봉구
아현중학교,중학교,서울특별시 마포구 마포대로 247 (아현동.아현중학교),37.55615513,126.9570872,마포구
수유중학교,중학교,서울특별시 강북구 인수봉로37길 40 (수유동.수유중학교),37.63096396,127.010591,강북구
노곡중학교,중학교,서울특별시 도봉구 노해로70길 95 (창동.노곡중학교),37.64821152,127.0533553,도봉구
신명중학교,중학교,서울특별시 강동구 명일로24길 25 (길동),37.54195865,127.1495209,강동구
성서중학교,중학교,서울특별시 마포구 성산로4길 42 (성산동),37.56300908,126.9084294,마포구
대림중학교,중학교,서울특별시 영등포구 시흥대로185길 6 (대림동.대림중학교),37.49214261,126.9075629,영등포구
공릉중학교,중학교,서울특별시 노원구 노원로1길 42 (공릉동.공릉중학교),37.62202718,127.0839604,노원구
양동중학교,중학교,서울특별시 양천구 목동중앙북로 49 (목동.양동중학교),37.54776895,126.8693529,양천구
정의여자중학교,중학교,서울특별시 도봉구 노해로49길 69 (쌍문동),37.65340386,127.0320505,도봉구
화계중학교,중학교,서울특별시 강북구 화계사길 63 (수유동),37.63246692,127.0102258,강북구
성사중학교,중학교,서울특별시 마포구 모래내로9길 16 . 성사중학교 (성산동),37.56814614,126.9134052,마포구
마장중학교,중학교,서울특별시 성동구 마장로35나길 31 . 마장중학교 (마장동),37.56845142,127.0418024,성동구
대왕중학교,중학교,서울특별시 강남구 광평로20길 7 (수서동. 대왕중학교),37.48313817,127.0874016,강남구
동구여자중학교,중학교,서울특별시 성북구 성북로8길 71 (성북동.동구여자중학교),37.5941935,127.0076654,성북구
광희중학교,중학교,서울특별시 성동구 독서당로62길 46 . 광희중학교 (응봉동),37.55127984,127.0341932,성동구
오산중학교,중학교,서울특별시 용산구 보광로7길 17 (보광동.오산중학교),37.52400986,126.9995381,용산구
송곡여자중학교,중학교,서울특별시 중랑구 양원역로 67 (망우동. 송곡여자중고등학교),37.60602827,127.1049741,중랑구
한영중학교,중학교,서울특별시 강동구 동남로 832 (상일동.한영중학교),37.5490782,127.157414,강동구
연천중학교,중학교,서울특별시 은평구 연서로41길 30 (불광동),37.62697444,126.9259984,은평구
마곡하늬중학교,중학교,서울특별시 강서구 마곡서1로 16 (마곡동),37.55812766,126.8210721,강서구
신암중학교,중학교,서울특별시 강동구 고덕로 65 . 신암중학교 (암사동),37.55561509,127.1330777,강동구
마포중학교,중학교,서울특별시 강서구 화곡로 403 (등촌동),37.56004392,126.8528162,강서구
증산중학교,중학교,서울특별시 은평구 증산로5길 27-30 . 증산중학교 (증산동),37.58351933,126.9041567,은평구
영동중학교,중학교,서울특별시 서초구 성촌길 14 (우면동.영동중학교),37.46573221,127.0255747,서초구
목운중학교,중학교,서울특별시 양천구 목동동로 235 (목동.목운초.중학교),37.52690224,126.8726221,양천구
구산중학교,중학교,서울특별시 은평구 갈현로15길 20-23 (구산동.구산중학교),37.60940066,126.9089636,은평구
미성중학교,중학교,서울특별시 관악구 문성로16길 40 (신림동),37.47522591,126.9123595,관악구
중앙여자중학교,중학교,서울특별시 서대문구 북아현로11가길 7 (북아현동. 중앙여자중학교),37.56276849,126.9527219,서대문구
대원국제중학교,중학교,서울특별시 광진구 용마산로22길 26 . 대원국제중학교 (중곡동),37.56385379,127.0894181,광진구
금호여자중학교,중학교,서울특별시 중구 청구로 6 . 금호여자중학교 본관동(주1) (신당동),37.55827803,127.0201931,중구
신양중학교,중학교,서울특별시 광진구 자양강변길 73 . 신양중학교 (자양동),37.53326061,127.0634311,광진구
성내중학교,중학교,서울특별시 강동구 성안로7길 36 (성내동.성내중학교),37.5287623,127.1295963,강동구
용마중학교,중학교,서울특별시 중랑구 면목로28길 18 (면목동. 용마중학교),37.57412795,127.0860548,중랑구
한산중학교,중학교,서울특별시 강동구 풍성로 251 (둔촌동.한산중학교),37.52844976,127.1401145,강동구
신길중학교,중학교,서울특별시 영등포구 신길로28길 43 (신길동. 신길중학교),37.50201923,126.9156513,영등포구
동신중학교,중학교,서울특별시 강동구 진황도로 72 (천호동. 동신중학교),37.53664957,127.1341222,강동구
강빛중학교,중학교,서울특별시 강동구 아리수로93다길 1 (강일동. 강빛초중통합학교),37.57457281,127.172071,강동구
염경중학교,중학교,서울특별시 강서구 양천로69길 35 (염창동.염경중학교),37.55447023,126.8706874,강서구
장충중학교,중학교,서울특별시 중구 동호로15길 93 (신당동),37.55316618,127.0062084,중구
윤중중학교,중학교,서울특별시 영등포구 여의동로3길 3 . 윤중중학교 (여의도동),37.51897848,126.923703,영등포구
영림중학교,중학교,서울특별시 구로구 가마산로27길 17 . 영림중학교 (구로동),37.49780447,126.8907765,구로구
신화중학교,중학교,서울특별시 양천구 남부순환로29길 35 . 신화중학교 (신월동),37.54061681,126.8301712,양천구
재현중학교,중학교,서울특별시 노원구 덕릉로82길 64 (중계동.재현중/고등학교),37.66126447,127.0809389,노원구
고덕중학교,중학교,서울특별시 강동구 동남로82길 94 (고덕동),37.56001314,127.1612974,강동구
인왕중학교,중학교,서울특별시 서대문구 세검정로4길 . 69 (홍제동),37.59273522,126.952043,서대문구
신사중학교,중학교,서울특별시 강남구 압구정로 123 (압구정동.신사중학교),37.52432934,127.0212357,강남구
중암중학교,중학교,서울특별시 마포구 월드컵북로38길 25 (중동.중암중학교),37.57211207,126.9039182,마포구
영도중학교,중학교,서울특별시 양천구 목동중앙남로 27 . 영도중학교 (목동.강서고등학교),37.53587117,126.8659117,양천구
동북중학교,중학교,서울특별시 강동구 강동대로 305 (둔촌동),37.52004583,127.1402647,강동구
성신여자중학교,중학교,서울특별시 성북구 북악산로 918 .성신여자중학교 (돈암동),37.59366975,127.0233656,성북구
시흥중학교,중학교,서울특별시 금천구 시흥대로38길 60 . 시흥중학교 (시흥동),37.44579338,126.9054161,금천구
상일중학교(2023년 3월 공학전환),중학교,서울특별시 강동구 천호대로219길 61 (상일동. 상일여자중학교),37.54964937,127.170386,강동구
연희중학교,중학교,서울특별시 서대문구 증가로 170 (남가좌동),37.57907672,126.9190251,서대문구
내곡중학교,중학교,서울특별시 서초구 청계산로7길 9-20 (신원동),37.45198176,127.054783,서초구
해누리중학교,중학교,서울특별시 송파구 송파대로37길 95 . 해누리중학교 (가락동),37.49824464,127.1021919,송파구
방산고등학교,고등학교,서울특별시 송파구 오금로27길 18 (방이동),37.50831315,127.120799,송파구
대영고등학교,고등학교,서울특별시 영등포구 도림로86길 16 (신길동. 대영고등학교),37.50342297,126.9059721,영등포구
독산고등학교,고등학교,서울특별시 금천구 문성로 64 . 독산고등학교 (독산동),37.476199,126.9109732,금천구
서울문영여자고등학교,고등학교,서울특별시 관악구 관악로 85 . 서울문영여자고등학교 (봉천동),37.47345338,126.9510607,관악구
단국대학교부속소프트웨어고등학교,고등학교,서울특별시 강남구 도곡로64길 21 (대치동 1013),37.49562483,127.0576122,강남구
상명대학교사범대학부속여자고등학교,고등학교,서울특별시 종로구 홍지문2길 20 (홍지동.상명대학교),37.60334127,126.9536925,종로구
우신고등학교,고등학교,서울특별시 구로구 부일로 917 . 우신고등학교 (궁동),37.49535636,126.8266741,구로구
서울영상고등학교,고등학교,서울특별시 양천구 목동로11길 46 . 서울영상고등학교 (신정동),37.52325879,126.8600333,양천구
정신여자고등학교,고등학교,서울특별시 송파구 올림픽로4길 16 . 정신여자고등학교 (잠실동),37.50875542,127.0717962,송파구
동국대학교사범대학부속고등학교,고등학교,서울특별시 동대문구 장안벚꽃로 201 (장안동.동국대학교사범대학부속고등학교),37.57749539,127.0744645,동대문구
가재울고등학교,고등학교,서울특별시 서대문구 수색로 100-35 (북가좌동),37.57416416,126.9095302,서대문구
고명외식고등학교,고등학교,서울특별시 성북구 북악산로 870 (돈암동),37.59746161,127.0199462,성북구
단국대학교사범대학부속고등학교,고등학교,서울특별시 강남구 도곡로64길 21 . 단대부고  (대치동),37.49549061,127.0562354,강남구
원묵고등학교,고등학교,서울특별시 중랑구 숙선옹주로 82 . 원묵고등학교 (묵동),37.61543287,127.0860371,중랑구
홍익디자인고등학교,고등학교,서울특별시 마포구 성미산로 111 (연남동),37.56273392,126.9196795,마포구
영락고등학교,고등학교,서울특별시 관악구 청룡16길 25 . 영락고등학교 (봉천동),37.47630917,126.9441949,관악구
은광여자고등학교,고등학교,서울특별시 강남구 남부순환로359길 36 (도곡동),37.48856855,127.0353764,강남구
대광고등학교,고등학교,서울특별시 동대문구 안암로 6 . 대광고등학교 (신설동),37.57764292,127.0244386,동대문구
선덕고등학교,고등학교,서울특별시 도봉구 시루봉로 53 .  선덕고등학교 (쌍문동),37.65452068,127.0266221,도봉구
화곡고등학교,고등학교,서울특별시 강서구 강서로45길 69 (내발산동),37.54803554,126.832026,강서구
광영고등학교,고등학교,서울특별시 양천구 남부순환로30길 17 (신월동.광영고등학교),37.53760656,126.8241065,양천구
광영여자고등학교,고등학교,서울특별시 양천구 남부순환로30길 17 . 광영여자고등학교 (신월동),37.53757548,126.8232464,양천구
숭의여자고등학교,고등학교,서울특별시 동작구 여의대방로36길 79 . 숭의여자고등학교 (대방동),37.50783886,126.9288331,동작구
서울로봇고등학교,고등학교,서울특별시 강남구 광평로20길 63 서울로봇고등학교 (일원동),37.48069615,127.0843315,강남구
수도전기공업고등학교,고등학교,서울특별시 강남구 개포로 410 . 수도전기공업고등학교 (개포동),37.48609632,127.0638047,강남구
구일고등학교,고등학교,서울특별시 구로구 구일로 90-51 (구로동),37.49391478,126.8739452,구로구
서서울생활과학고등학교,고등학교,서울특별시 구로구 오리로 1355-10 . 서서울생활과학고등학교 (궁동),37.50374092,126.8282007,구로구
영동고등학교,고등학교,서울특별시 강남구 선릉로 742 (청담동. 영동고등학교),37.5206269,127.0419943,강남구
재현고등학교,고등학교,서울특별시 노원구 덕릉로82길 64 . 재현고등학교 (중계동),37.660214,127.0796775,노원구
영락의료과학고등학교,고등학교,서울특별시 관악구 청룡16길 25 . 영락의료과학고등학교,37.47658804,126.9448543,관악구
휘경공업고등학교,고등학교,서울특별시 동대문구 겸재로 21 . 휘경공업고등학교 (휘경동),37.58521558,127.0700007,동대문구
서울여자상업고등학교,고등학교,서울특별시 관악구 관악로 85 (봉천동.서울여자상업고등학교),37.47240474,126.9506004,관악구
동덕여자고등학교,고등학교,서울특별시 서초구 효령로2길 123-5 . 동덕여자고등학교 (방배동),37.47583666,126.992496,서초구
경동고등학교,고등학교,서울특별시 성북구 보문로29길 49 (삼선동3가. 경동고등학교),37.58582354,127.0149687,성북구
동명여자고등학교,고등학교,서울특별시 은평구 통일로 793 (대조동. 동명여자고등학교),37.61450966,126.9250428,은평구
인헌고등학교,고등학교,서울특별시 관악구 인헌9길 74 (봉천동.인헌고등학교),37.47164063,126.9697945,관악구
서울과학고등학교,고등학교,서울특별시 종로구 혜화로 63 (명륜1가),37.59172336,126.9981214,종로구
경희여자고등학교,고등학교,서울특별시 동대문구 경희대로 26 . 경희여자고등학교  (회기동.경희대학교),37.59467402,127.0509009,동대문구
고척고등학교,고등학교,서울특별시 구로구 중앙로15길 162 (고척동. 고척고등학교),37.50897724,126.851306,구로구
개포고등학교,고등학교,서울특별시 강남구 개포로 402 (개포동. 개포고등학교),37.48495285,127.0592181,강남구
송곡고등학교,고등학교,서울특별시 중랑구 양원역로 50 (망우동),37.60540379,127.1072659,중랑구
경복비즈니스고등학교,고등학교,서울특별시 강서구 화곡로 379 (등촌동131),37.55802536,126.8525287,강서구
해성여자고등학교,고등학교,서울특별시 동대문구 전농로20길 31 (전농동.해성여자고등학교),37.58123233,127.0566721,동대문구
진명여자고등학교,고등학교,서울특별시 양천구 목동로 170 . 진명여자고등학교 (목동),37.52381306,126.8661298,양천구
용화여자고등학교,고등학교,서울특별시 노원구 동일로 1461 . 용화여자고등학교 (상계동.용화여자고등학교),37.65877418,127.0583806,노원구
서울대학교사범대학부설고등학교,고등학교,서울특별시 성북구 월곡로 6 (종암동),37.59338533,127.0382522,성북구
석관고등학교,고등학교,서울특별시 성북구 한천로70길 30 . 석관고등학교 (석관동),37.6096418,127.0665343,성북구
대진디자인고등학교,고등학교,서울특별시 강남구 광평로39길 93 (수서동.대진디자인고등학교),37.49070951,127.0961005,강남구
해성국제컨벤션고등학교,고등학교,서울특별시 동대문구 전농로20길 31 . 해성국제컨벤션고등학교 (전농동),37.58174873,127.057254,동대문구
등촌고등학교,고등학교,서울특별시 강서구 공항대로39길 115 . 등촌고등학교 (등촌동),37.56274214,126.8449019,강서구
인덕과학기술고등학교,고등학교,서울특별시 노원구 초안산로 12 . 인덕과학기술고등학교 (월계동),37.63207948,127.0560862,노원구
휘경여자고등학교,고등학교,서울특별시 동대문구 한천로 247 (휘경동.휘경여자고등학교),37.58355605,127.0663086,동대문구
경문고등학교,고등학교,서울특별시 동작구 동작대로 171 . 경문고등학교 (동작동),37.49258942,126.9815423,동작구
배문고등학교,고등학교,서울특별시 용산구 효창원로 258 (서계동),37.54999783,126.9646239,용산구
정화여자상업고등학교,고등학교,서울특별시 동대문구 홍릉로15길 50 정화여자상업고등학교 (제기동),37.58595808,127.0407595,동대문구
덕원여자고등학교,고등학교,서울특별시 강서구 강서로45길 91-44 . 덕원여자고등학교 (내발산동),37.5482012,126.8285995,강서구
동작고등학교,고등학교,서울특별시 동작구 솔밭로 51 (사당동.동작고등학교),37.48190069,126.9653194,동작구
오류고등학교,고등학교,서울특별시 구로구 오리로21길 2 (궁동. 오류고등학교),37.50026298,126.828196,구로구
문일고등학교,고등학교,서울특별시 금천구 시흥대로47길 45 (시흥동),37.44914501,126.8990721,금천구
대일고등학교,고등학교,서울특별시 강서구 등촌로 105 (등촌동.대일고등학교),37.53918801,126.8628558,강서구
한가람고등학교,고등학교,서울특별시 양천구 목동서로 15 한가람고등학교 (목동),37.53775546,126.8838877,양천구
당곡고등학교,고등학교,서울특별시 관악구 봉천로21길 108 . 당곡고등학교 (봉천동),37.49193742,126.9347167,관악구
광신방송예술고등학교,고등학교,서울특별시 관악구 광신길 141 (신림동. 광신방송예술고등학교),37.46577693,126.9247246,관악구
서울미술고등학교,고등학교,서울특별시 관악구 남부순환로247길 26 (봉천동.서울미술고등학교),37.47692079,126.9672486,관악구
경인고등학교,고등학교,서울특별시 구로구 경인로46길 31. 경인고등학교(고척동),37.49641705,126.8658108,구로구
중화고등학교,고등학교,서울특별시 중랑구 봉화산로27길 62 (중화동. 중화고등학교),37.60476638,127.0830568,중랑구
경희고등학교,고등학교,서울특별시 동대문구 경희대로 26 (회기동. 경희고등학교),37.59501183,127.0549057,동대문구
성동고등학교,고등학교,서울특별시 중구 퇴계로90길 17 . 성동고등학교 (신당동),37.56411643,127.0228464,중구
양재고등학교,고등학교,서울특별시 서초구 남부순환로346길 9 (서초동.양재고등학교),37.48293174,127.0328864,서초구
미림여자정보과학고등학교,고등학교,서울특별시 관악구 호암로 546 (신림동),37.46644063,126.9327248,관악구
가락고등학교,고등학교,서울특별시 송파구 송이로 42 (송파동.가락고등학교),37.50123222,127.1169042,송파구
신림고등학교,고등학교,서울특별시 관악구 문성로 119 . 신림고등학교 (신림동),37.47854994,126.9175132,관악구
배명고등학교,고등학교,서울특별시 송파구 삼학사로 11 (삼전동),37.49881138,127.0956575,송파구
오산고등학교,고등학교,서울특별시 용산구 보광로7길 17 (보광동),37.52350529,126.999589,용산구
동명생활경영고등학교,고등학교,서울특별시 은평구 통일로 793 (대조동),37.61383099,126.9246425,은평구
덕원예술고등학교,고등학교,서울특별시 강서구 강서로45길 91-44 . 덕원예술고등학교 (내발산동),37.54968747,126.8283115,강서구
선유고등학교,고등학교,서울특별시 영등포구 선유로 227 . 선유고등학교 (양평동4가),37.53372028,126.8949169,영등포구
덕일전자공업고등학교,고등학교,서울특별시 구로구 서해안로21길 5-12 (오류동),37.49029396,126.8371091,구로구
건국대학교사범대학부속고등학교,고등학교,서울특별시 광진구 능동로 120 . 건국대학교사범대학부속고등학교 (화양동),37.54022482,127.0804186,광진구
충암고등학교,고등학교,서울특별시 은평구 가좌로5길 5 (응암동),37.58485183,126.9212301,은평구
상암고등학교,고등학교,서울특별시 마포구 월드컵북로 445 (상암동),37.58138322,126.8838273,마포구
서울동산고등학교,고등학교,서울특별시 노원구 공릉로 257 (공릉동),37.63020748,127.0750741,노원구
이화여자대학교사범대학부속이화금란고등학교,고등학교,서울특별시 서대문구 성산로 560 . 이대부속고등학교 (대신동),37.56596828,126.9473028,서대문구
현대고등학교,고등학교,서울특별시 강남구 압구정로 127 (압구정동),37.52512278,127.0226425,강남구
잠신고등학교,고등학교,서울특별시 송파구 잠실로 24 . 잠신고등학교 (잠실동),37.51526167,127.0889878,송파구
성남고등학교,고등학교,서울특별시 동작구 대방동길 74 (대방동),37.50518496,126.9263176,동작구
금옥여자고등학교,고등학교,서울특별시 양천구 신정로 213 (신정동),37.51104075,126.8445702,양천구
양천고등학교,고등학교,서울특별시 양천구 신정로14길 13 (신정동.양천고등학교),37.50901425,126.8457829,양천구
남강고등학교,고등학교,서울특별시 관악구 난곡로34길 80 (신림동.남강중고등학교),37.47242239,126.925555,관악구
구로고등학교,고등학교,서울특별시 구로구 가마산로27길 45 . 구로고등학교 (구로동),37.49864368,126.8900126,구로구
휘문고등학교,고등학교,서울특별시 강남구 역삼로 541 (대치동),37.50492792,127.0627984,강남구
명덕여자고등학교,고등학교,서울특별시 강서구 강서로47길 34-10 (내발산동),37.55410155,126.8340788,강서구
서일문화예술고등학교,고등학교,서울특별시 종로구 지봉로17길 49 . 서일국제경영고등학교 (창신동. 서일국제경영고등학교),37.57951723,127.0127598,종로구
한강미디어고등학교,고등학교,서울특별시 영등포구 선유로55길 22 (양평동4가.한강미디어고등학교),37.5389561,126.8975045,영등포구
경기고등학교,고등학교,서울특별시 강남구 영동대로 643 . 경기고등학교 (삼성동),37.51712417,127.0559391,강남구
문현고등학교,고등학교,서울특별시 송파구 충민로 115 (장지동),37.48106969,127.1290343,송파구
한성과학고등학교,고등학교,서울특별시 서대문구 통일로 279-79 . 한성과학고등학교 (현저동),37.57598593,126.9528402,서대문구
성동글로벌경영고등학교,고등학교,서울특별시 중구 퇴계로 375 (신당동. 성동글로벌경영고등학교),37.56564434,127.0131717,중구
일신여자상업고등학교,고등학교,서울특별시 송파구 송파대로38길 8 (송파동.일신여자상업고등학교),37.50181658,127.11436,송파구
중산고등학교,고등학교,서울특별시 강남구 일원로14길 22 . 중산고등학교 (일원동),37.48545837,127.0807166,강남구
보성고등학교,고등학교,서울특별시 송파구 양재대로 1278 (방이동.보성중고등학교),37.51962037,127.1347447,송파구
잠실여자고등학교,고등학교,서울특별시 송파구 송파대로38길 8 (송파동) 잠실여자고등학교,37.50229735,127.1130388,송파구
